story_id,entity,type
231,"MINUSCA",ORGANIZATION
3248,"Kinshasa",LOCATION
3248,"DR Congo",LOCATION
1610,"Africa",LOCATION
1610,"Amnesty International",ORGANIZATION
1610,"Jammeh",PERSON
1610,"Stephen Cockburn",PERSON
1610,"Amnesty",ORGANIZATION
1610,"Yahya Jammeh",PERSON
440,"Ukraine",LOCATION
440,"Russia",LOCATION
440,"US",LOCATION
1590,"Kayumba Nyamwasa",PERSON
1590,"South Africa",LOCATION
1590,"Paul Kagame",PERSON
1590,"Pretoria",LOCATION
1590,"Stanley Mkhari",PERSON
1590,"Nyamwasa",PERSON
469,"UNSG Ban Ki-moon",PERSON
469,"Ukraine",LOCATION
469,"Russia",LOCATION
469,"UNSC",ORGANIZATION
3296,"U.S.",LOCATION
3296,"Nairobi",LOCATION
3296,"United Nations",ORGANIZATION
176,"Benigno Aquino",PERSON
176,"Philippines",LOCATION
176,"Haiyan",PERSON
3025,"Supreme Court",ORGANIZATION
3025,"Aquino",PERSON
3025,"Benigno Aquino",PERSON
725,"International Organization for Migration",ORGANIZATION
725,"Ethiopia",LOCATION
725,"Sudan",LOCATION
725,"IOM",ORGANIZATION
725,"Alemayehu Seifeselassie",PERSON
1888,"Washington",LOCATION
1888,"Liberia",LOCATION
1888,"Guinea",LOCATION
1888,"Sierra Leone",LOCATION
1888,"Ernest Bai Koroma",PERSON
1888,"World Health Organization",ORGANIZATION
1888,"West Africa",LOCATION
1888,"Koroma",PERSON
2951,"Freetown",LOCATION
2951,"Sierra Leone",LOCATION
2951,"Ernest Bai Koroma",PERSON
1662,"Zelaya",PERSON
1662,"Manuel Zelaya",PERSON
1662,"Barahona",PERSON
1662,"Rafael Barahona",PERSON
1662,"Libre",ORGANIZATION
447,"OCHA",ORGANIZATION
447,"South Sudan",LOCATION
447,"Ging",PERSON
447,"Sudan",LOCATION
447,"John Ging",PERSON
447,"Ethiopia",LOCATION
2713,"Hugo Chavez",PERSON
2713,"Venezuela",LOCATION
2713,"Panama",LOCATION
2713,"Maduro",PERSON
2713,"US",LOCATION
2713,"Nicolas Maduro",PERSON
2914,"Amnesty Internationals Researcher",ORGANIZATION
2914,"Amnesty International",ORGANIZATION
2914,"Central Africa",LOCATION
2914,"Chad",LOCATION
2914,"Christian Mukosa",PERSON
3108,"OCHA",ORGANIZATION
3108,"ASG",ORGANIZATION
3108,"South Sudan",LOCATION
3108,"Ethiopia",LOCATION
3108,"UN",ORGANIZATION
3108,"Kyung-Wha Kang",PERSON
1450,"UN SC",ORGANIZATION
1450,"Security Council",ORGANIZATION
1450,"Ukraine",LOCATION
1130,"Venezuela",LOCATION
1130,"Socialist Party",ORGANIZATION
1130,"Hugo Chavez",PERSON
1130,"Nicolas Maduro",PERSON
1130,"OPEC",ORGANIZATION
1361,"Afghanistan",LOCATION
1361,"Iraq",LOCATION
1361,"Staffan de Mistura",PERSON
1361,"UNSG Ban Ki-moon",PERSON
1361,"UN",ORGANIZATION
1361,"Lakhdar Brahimi",PERSON
1361,"Bashar al-Assad",PERSON
1361,"Syria",LOCATION
949,"World Vision",ORGANIZATION
949,"Oslo",LOCATION
949,"South Sudan",LOCATION
2058,"Atnaf Berhane",PERSON
2058,"Addis Zemen",LOCATION
2058,"Abel Wabella",PERSON
2058,"Addis Standard",ORGANIZATION
2058,"Natnail Feleke",PERSON
2058,"Befekadu Hailu",PERSON
2058,"Tesfalem Waldyes",PERSON
2058,"Mahlet Fantahun",PERSON
2058,"Edom Kasaye",PERSON
2058,"Asmamaw Hailegiorgis",PERSON
453,"Mohammed V Foundation for Solidarity",ORGANIZATION
453,"Egypt",LOCATION
453,"Royal Armed Forces",ORGANIZATION
453,"Morocco",LOCATION
453,"Gaza",LOCATION
453,"Ismailia",LOCATION
453,"Mohammed VI",PERSON
453,"Moroccan Agency for International Cooperation",ORGANIZATION
672,"Council",ORGANIZATION
672,"South Sudan",LOCATION
672,"Sudan",LOCATION
672,"UNSC",ORGANIZATION
672,"UN Interim Security Force",ORGANIZATION
672,"UN Peacekeeping Mission",ORGANIZATION
672,"UN Security Council",ORGANIZATION
672,"Abyei",LOCATION
1397,"Ukraine",LOCATION
1397,"Vladimir Putin",PERSON
1397,"Russia",LOCATION
1397,"Obama",PERSON
1397,"OAO Rosneft",ORGANIZATION
1397,"US",LOCATION
1916,"NATO",ORGANIZATION
1916,"Moscow",LOCATION
1916,"Ukraine",LOCATION
1916,"Russia",LOCATION
1916,"Vladimir Putin",PERSON
1448,"Vladyslav Seleznyov",PERSON
1448,"Ukraine",LOCATION
1448,"Petro Poroshenko",PERSON
1448,"Krasny Liman",LOCATION
1233,"China",LOCATION
993,"Mae Hla",LOCATION
993,"Myanmar",LOCATION
1260,"ICC",ORGANIZATION
1260,"Kenya",LOCATION
1260,"International Criminal Court",ORGANIZATION
1736,"Islamic State",ORGANIZATION
1736,"Mosul",LOCATION
1736,"Iraq",LOCATION
1736,"US",LOCATION
1736,"James Foley",PERSON
1736,"US Navy",ORGANIZATION
1703,"Quito",LOCATION
462,"Africa",LOCATION
462,"Liberia",LOCATION
462,"Nigeria",LOCATION
462,"Lagos State Health Ministry",ORGANIZATION
462,"Guinea",LOCATION
462,"Sierra Leone",LOCATION
462,"Geneva",LOCATION
462,"Ministry of Health",ORGANIZATION
462,"Lagos",LOCATION
970,"Cameroon",LOCATION
970,"Boko Haram",PERSON
970,"Waza",LOCATION
970,"AFP",ORGANIZATION
970,"Nigeria",LOCATION
1253,"El Nino",LOCATION
1253,"WMO",ORGANIZATION
1253,"World Meteorological Organization",ORGANIZATION
1253,"Pacific",LOCATION
1253,"El Nino",ORGANIZATION
2441,"El Nino",LOCATION
2441,"BOM",ORGANIZATION
2441,"Australian Bureau of Meteorology",ORGANIZATION
2441,"Pacific Ocean",LOCATION
2441,"El Nino",ORGANIZATION
2441,"Pacific",LOCATION
1766,"Washington",LOCATION
1766,"Vostok Battalion",ORGANIZATION
1766,"Ukraine",LOCATION
1766,"Russia",LOCATION
1766,"Malaysia Airlines",ORGANIZATION
1766,"Reuters",ORGANIZATION
1766,"Alexander Khodakovsky",PERSON
1993,"India",LOCATION
1993,"Sunkoshi",LOCATION
1993,"Bihar",LOCATION
1993,"Kosi",LOCATION
1993,"Nepal",LOCATION
99,"Herve Ladsous",PERSON
99,"UN",ORGANIZATION
99,"Mali",LOCATION
99,"Ladsous",PERSON
99,"UN Security Council",ORGANIZATION
261,"IDPs",ORGANIZATION
261,"Halle Ousmane",PERSON
261,"Timbuktu",LOCATION
616,"Mahdi Hafez",PERSON
616,"Baghdad",LOCATION
616,"Grand Ayatollah Ali al-Sistani",PERSON
616,"Iraq",LOCATION
2675,"Baghdad",LOCATION
2675,"Tikrit",LOCATION
2675,"Ayatollah Ali al-Sistani",PERSON
2675,"Iraq",LOCATION
283,"Cameroon",LOCATION
283,"Boko Haram",PERSON
283,"UNICEF",ORGANIZATION
283,"UNHCR",ORGANIZATION
283,"Minawao",LOCATION
1594,"Santiago",LOCATION
1594,"Vina",LOCATION
466,"UN",ORGANIZATION
466,"Eliasson",PERSON
466,"Jan Eliasson",PERSON
806,"India",LOCATION
806,"Pakistan",LOCATION
806,"Taliban",ORGANIZATION
806,"Afghanistan",LOCATION
977,"Ukraine",LOCATION
977,"Australian Financial Review",ORGANIZATION
977,"Russia",LOCATION
977,"Australia",LOCATION
977,"Moscow",LOCATION
977,"UN",ORGANIZATION
977,"Vladimir Morozov",PERSON
977,"Malaysian Airlines",ORGANIZATION
1720,"Red Cross",ORGANIZATION
1720,"Kamensk-Shakhtinsky",LOCATION
1720,"Moscow",LOCATION
2180,"India",LOCATION
2180,"Pakistan",LOCATION
2180,"Punjab",LOCATION
2180,"Lt-Gen Naveed Zaman",PERSON
1722,"Donetsk",LOCATION
1722,"Luhansk",LOCATION
1722,"Ukraine",LOCATION
184,"Muammar Gaddafi",PERSON
184,"Benghazi",LOCATION
184,"Libya",LOCATION
184,"Tripoli",LOCATION
86,"Ezzedine al-Qassam Brigades",PERSON
86,"AFP",ORGANIZATION
86,"Israel",LOCATION
86,"Hamas",ORGANIZATION
3576,"Raqa",LOCATION
3576,"Observatory",ORGANIZATION
3576,"Tabaqa",LOCATION
3576,"Raqqa",LOCATION
3576,"Brigade",ORGANIZATION
3576,"Syria",LOCATION
3576,"Syrian Observatory for Human Rights",ORGANIZATION
660,"Khost",LOCATION
660,"Afghanistan",LOCATION
660,"Abdul Wahed Pathan",PERSON
660,"Alisher",LOCATION
741,"NATO",ORGANIZATION
741,"Taliban",ORGANIZATION
741,"Nangarhar",LOCATION
741,"Jalalabad",LOCATION
2013,"Taliban",ORGANIZATION
2013,"Jalalabad",LOCATION
2013,"U.S.",LOCATION
2013,"Kabul",LOCATION
2013,"U.N.",ORGANIZATION
2013,"Zabihullah Majahid",PERSON
2221,"Afghanistan",LOCATION
2221,"Taliban",ORGANIZATION
2221,"Bagram Air Base",LOCATION
2221,"Al Jazeera",ORGANIZATION
2221,"Reuters",ORGANIZATION
2221,"NATO",ORGANIZATION
2221,"Parwan",LOCATION
2401,"Afghanistan",LOCATION
2401,"Taliban",ORGANIZATION
2401,"Helmand",LOCATION
2401,"Nad Ali",LOCATION
2466,"Abdul Qadir",PERSON
2466,"Bakwa",LOCATION
2466,"Taliban",ORGANIZATION
2466,"US",LOCATION
2466,"Herat",LOCATION
2607,"Jalalabad",LOCATION
2607,"Pakistan",LOCATION
2607,"Taliban",ORGANIZATION
2607,"Nangarhar",LOCATION
2607,"National Directorate of Security",ORGANIZATION
1912,"Gombe",LOCATION
1912,"Nigeria",LOCATION
1912,"Bajoga",LOCATION
1912,"Boko Haram",PERSON
1912,"Ashaka",LOCATION
1912,"Yobe",LOCATION
2886,"Kano",LOCATION
2886,"Boko Haram",PERSON
2990,"Abubakar",PERSON
2990,"Boko Haram",PERSON
2990,"Saleh Abubakar",PERSON
2990,"CBS News",ORGANIZATION
3171,"Sanaa",LOCATION
2187,"Bobo",PERSON
2187,"Ougadougou",LOCATION
2187,"Bobo-Dioulasso",LOCATION
3166,"Mogadishu",LOCATION
3166,"UN",ORGANIZATION
1946,"Chari",PERSON
1946,"Rapid Intervention Brigade",ORGANIZATION
1946,"Zigague",LOCATION
1946,"Logone",LOCATION
1946,"Cameroon",LOCATION
1946,"Boko Haram",PERSON
478,"Southwest",LOCATION
478,"US Department of Homeland Security",ORGANIZATION
478,"US",LOCATION
1145,"FAO",ORGANIZATION
1145,"Robert Piper",PERSON
1145,"UN",ORGANIZATION
1145,"Sahel",LOCATION
1197,"Navi Pillay",PERSON
1197,"Barack Obama",PERSON
1197,"UN",ORGANIZATION
1197,"Central America",LOCATION
1197,"US",LOCATION
1212,"Colombo",LOCATION
1212,"Ministry of External Affairs",ORGANIZATION
1212,"Sri Lanka",LOCATION
1212,"UNHCR",ORGANIZATION
1235,"Ethiopia",LOCATION
1235,"Al-Shabaab",LOCATION
1235,"Ministry of Foreign Affairs",ORGANIZATION
1235,"Somalia",LOCATION
1235,"Kenya",LOCATION
1890,"Rashida Manjoo",PERSON
1890,"UN",ORGANIZATION
1918,"Chisinau",LOCATION
1918,"Ukraine",LOCATION
1918,"Transdniester",LOCATION
1918,"Moldova",LOCATION
1918,"Russia",LOCATION
1918,"OSCE",ORGANIZATION
1918,"Foreign Ministry",ORGANIZATION
1918,"Moscow",LOCATION
1918,"Organization for Security and Cooperation in Europe",ORGANIZATION
1918,"European Union",ORGANIZATION
2271,"UN",ORGANIZATION
2271,"Netherlands",LOCATION
2322,"Texas",LOCATION
2322,"Border Protection",ORGANIZATION
2322,"California",LOCATION
2322,"El Salvador",LOCATION
2322,"Homeland Security",ORGANIZATION
2322,"US",LOCATION
2322,"Southwest",ORGANIZATION
2322,"Honduras",LOCATION
2322,"US Customs",ORGANIZATION
2322,"Guatemala",LOCATION
2566,"UNHCR",ORGANIZATION
2797,"Fernando Carrera",PERSON
2797,"America",LOCATION
2797,"Congress",ORGANIZATION
2797,"US",LOCATION
2797,"Carrera",PERSON
2797,"Barack Obama",PERSON
3100,"South Sudan",LOCATION
3100,"LRA",ORGANIZATION
3100,"DR Congo",LOCATION
3100,"Central Africa",LOCATION
3100,"Kony",PERSON
3100,"UN",ORGANIZATION
3100,"US",LOCATION
3100,"Union Regional Task Force",ORGANIZATION
3100,"Resistance Army",ORGANIZATION
3100,"Uganda",LOCATION
3184,"Congress",ORGANIZATION
3184,"Barack Obama",PERSON
3184,"US",LOCATION
2574,"Karen",PERSON
2574,"Kachin",LOCATION
2574,"Myanmar",LOCATION
2574,"Rakhine",LOCATION
2575,"Thailand",LOCATION
2575,"Human Rights Watch",ORGANIZATION
1873,"Faiza Al-Tanboura",PERSON
1873,"Jabaliya Elementary Girls School",ORGANIZATION
1873,"UN",ORGANIZATION
1873,"Pierre Krahenbuhl",PERSON
45,"UNICEF",ORGANIZATION
45,"ILO",ORGANIZATION
45,"Bolivia",LOCATION
1772,"UNICEF",ORGANIZATION
1772,"Bolivia",LOCATION
2324,"International Labor Organizations",ORGANIZATION
2324,"ILO",ORGANIZATION
789,"Libug",LOCATION
789,"Basilan province",LOCATION
789,"Philippines",LOCATION
789,"Sumisip",LOCATION
789,"Manila",LOCATION
157,"South Darfur",LOCATION
157,"Janjaweed",ORGANIZATION
157,"Kalma",PERSON
157,"Radio Dabanga",PERSON
157,"Kalma",LOCATION
157,"Saleh Issa",PERSON
2969,"LRA",ORGANIZATION
2969,"Katumba Wamala",PERSON
2969,"Defense Forces",ORGANIZATION
2969,"Uganda",LOCATION
2969,"Joseph Kony",PERSON
1634,"Sri Lanka",LOCATION
1634,"UNHCR",ORGANIZATION
284,"Africa",LOCATION
284,"LRA",ORGANIZATION
284,"Cailleaux",PERSON
284,"Guillaume Cailleaux",PERSON
284,"Joseph Kony",PERSON
284,"US",LOCATION
284,"Invisible Children",ORGANIZATION
284,"Resistance Army",ORGANIZATION
1166,"Abdirahman Muhammad Tur",PERSON
1166,"Ahmad Umar Abu-Ubeydah",PERSON
1166,"US",LOCATION
1166,"Al-Shabaab",PERSON
1927,"Quetzaltenango",LOCATION
1927,"US Embassy",ORGANIZATION
1927,"US",LOCATION
1927,"Guatemala",LOCATION
288,"Dakar",LOCATION
288,"Cheikh Anta Diop University",ORGANIZATION
490,"Afghanistan",LOCATION
490,"UN",ORGANIZATION
490,"NATO",ORGANIZATION
490,"Hamid Karzai",PERSON
1773,"Leopoldo Lopez",PERSON
1773,"Venezuela",LOCATION
1773,"Caracas",LOCATION
1773,"Lopez",PERSON
3519,"West Bank",LOCATION
3519,"Hamas",ORGANIZATION
3519,"Fatah",ORGANIZATION
3519,"Gaza Strip",LOCATION
1092,"Syria",LOCATION
1092,"Reuters",ORGANIZATION
1092,"Raqqa",LOCATION
1092,"Islamic State",ORGANIZATION
1092,"Iraq",LOCATION
630,"Gao",PERSON
630,"Reuters",ORGANIZATION
630,"Mali",LOCATION
630,"Algeria",LOCATION
630,"Kidal",LOCATION
972,"Mali",LOCATION
972,"Kidal",LOCATION
2045,"Gao",PERSON
2045,"Reuters",ORGANIZATION
2045,"Mali",LOCATION
2045,"Algeria",LOCATION
2045,"Kidal",LOCATION
2404,"U.N.",ORGANIZATION
2404,"Mali",LOCATION
2404,"United States",LOCATION
2404,"MINUSMA",ORGANIZATION
2404,"Kidal",LOCATION
2405,"Gao",PERSON
2405,"Sidi Amar",PERSON
2405,"Mali",LOCATION
2405,"Kidal",LOCATION
2406,"MNLA",ORGANIZATION
2406,"Mara",PERSON
2406,"Ibrahim Boubacar Keita",PERSON
2406,"Mali",LOCATION
2406,"United Nations",ORGANIZATION
2406,"Bamako",LOCATION
2406,"MINUSMA",ORGANIZATION
2406,"Kidal",LOCATION
2820,"Laurent Fabius",PERSON
2820,"Algiers",LOCATION
2820,"Algeria",LOCATION
2820,"Ibrahim Boubacar Keita",PERSON
2820,"Mali",LOCATION
2820,"Kidal",LOCATION
2820,"Fabius",PERSON
3129,"UN",ORGANIZATION
3129,"Mali",LOCATION
3129,"Kidal",LOCATION
3129,"Tessalit",LOCATION
803,"Jamal Benomar",PERSON
803,"Yemen",LOCATION
803,"Abdrabuh Mansur Hadi",PERSON
803,"Sanaa",LOCATION
803,"UN",ORGANIZATION
803,"Ansarullah",ORGANIZATION
803,"Khalid Bahah",PERSON
803,"Al-Islah",ORGANIZATION
796,"Haiti",LOCATION
3537,"Senate",ORGANIZATION
3537,"Haiti",LOCATION
3537,"Martelly",PERSON
3537,"Caribbean",LOCATION
3537,"Michel Martelly",PERSON
3537,"AFP",ORGANIZATION
493,"Liberia",LOCATION
493,"WHO",ORGANIZATION
493,"Sierra Leone",LOCATION
493,"West Africa",LOCATION
493,"Guinea",LOCATION
1348,"Carlos Flores",PERSON
1348,"Mexico",LOCATION
1348,"Tapachula",LOCATION
1348,"Casa Alianza",ORGANIZATION
1348,"Flores",PERSON
1348,"San Pedro Sula",LOCATION
1348,"US",LOCATION
1348,"Honduras",LOCATION
1941,"Kashmir",LOCATION
1941,"Pakistan",LOCATION
2030,"New Mexico",LOCATION
2030,"El Salvador",LOCATION
2030,"Central America",LOCATION
2030,"San Pedro Sula",LOCATION
2030,"United States",LOCATION
2030,"US",LOCATION
2030,"Honduras",LOCATION
2030,"Guatemala",LOCATION
2030,"Barack Obama",PERSON
1822,"Levies Force",ORGANIZATION
1822,"Lehri",LOCATION
1822,"Sibi",LOCATION
1822,"District Health Office",ORGANIZATION
1822,"District Health Officer Sibi",ORGANIZATION
1822,"Levies Forces",ORGANIZATION
1822,"Brahmani",LOCATION
497,"Liberia",LOCATION
497,"Germany",LOCATION
497,"Sierra Leone",LOCATION
497,"UN",ORGANIZATION
497,"Frankfurt",LOCATION
497,"Hamburg",LOCATION
497,"University Hospital",ORGANIZATION
497,"Leipzig",LOCATION
497,"WHO",ORGANIZATION
1807,"Turkey",LOCATION
1807,"Kermanshah",LOCATION
1807,"Iraq",LOCATION
1807,"PKK",ORGANIZATION
1807,"PJAK",ORGANIZATION
1807,"Kurdistan Workers Party",ORGANIZATION
1807,"Iran",LOCATION
1807,"Syria",LOCATION
823,"Abdullah Ocalan",PERSON
823,"Turkey",LOCATION
823,"PKK",ORGANIZATION
823,"Tayyip Erdogan",PERSON
823,"Iraq",LOCATION
2843,"South Sudan",LOCATION
2843,"China",LOCATION
2843,"Upper Nile",LOCATION
2843,"U.N.",ORGANIZATION
2843,"UNMISS",ORGANIZATION
2843,"Wall Street Journal",ORGANIZATION
1356,"Muslim Brotherhood",ORGANIZATION
1356,"Hamas",ORGANIZATION
1356,"Cairo",LOCATION
1356,"Israel",LOCATION
1356,"Egypt",LOCATION
1356,"Morsi",PERSON
1356,"Gaza",LOCATION
1356,"Mohammad Morsi",PERSON
1356,"Brotherhood",ORGANIZATION
2530,"Mali",LOCATION
1887,"Kano",LOCATION
1887,"Nigeria",LOCATION
1887,"Boko Haram",PERSON
1887,"Kano Polytechnic",LOCATION
2106,"Arbil",LOCATION
2106,"Turkey",LOCATION
2106,"UNHCR",ORGANIZATION
2106,"Iraq",LOCATION
2106,"Jordan",LOCATION
2106,"Dubai",LOCATION
2106,"Adrian Edwards",PERSON
2106,"Aqaba",LOCATION
2106,"United Nations",ORGANIZATION
2106,"Iran",LOCATION
3547,"Prophet Mohammad",PERSON
3547,"Yemen",LOCATION
1591,"China",LOCATION
1591,"U.N.",ORGANIZATION
1591,"Upper Nile",LOCATION
1591,"South Sudan",LOCATION
413,"Oscar Ivan Zuluaga",PERSON
413,"FARC",ORGANIZATION
413,"Latin America",LOCATION
413,"Juan Manuel Santos",PERSON
1342,"Ethiopia",LOCATION
1342,"Burubiey",LOCATION
1342,"South Sudan",LOCATION
1342,"Gambella",LOCATION
2791,"Mustafa Dhuhulow",PERSON
530,"Liberia",LOCATION
530,"WHO",ORGANIZATION
530,"Sierra Leone",LOCATION
530,"Guinea",LOCATION
498,"FAO",ORGANIZATION
498,"US Department of Agriculture",ORGANIZATION
498,"US",LOCATION
133,"Lugansk",LOCATION
133,"Ukraine",LOCATION
877,"United Nations Populations Fund",ORGANIZATION
877,"Malawi",LOCATION
877,"UNFPA",ORGANIZATION
17,"Senate",ORGANIZATION
17,"Committee",ORGANIZATION
17,"Venezuela",LOCATION
17,"US",LOCATION
17,"Barack Obama",PERSON
17,"US Senate Foreign Relations Committee",ORGANIZATION
212,"Senate",ORGANIZATION
212,"Venezuela",LOCATION
212,"Congress",ORGANIZATION
212,"UN",ORGANIZATION
212,"United States",LOCATION
212,"House of Representatives",ORGANIZATION
212,"US",LOCATION
156,"Washington",LOCATION
156,"Israeli Housing Ministry",ORGANIZATION
156,"Hamas",ORGANIZATION
156,"Israel",LOCATION
156,"East Jerusalem",LOCATION
156,"Uri Ariel",PERSON
156,"West Bank",LOCATION
3286,"Pakistan",LOCATION
3286,"Bilal Ahmed",PERSON
3286,"Nawaz Sharif",PERSON
3286,"UNICEF",ORGANIZATION
3286,"North Waziristan",LOCATION
3286,"WHO",ORGANIZATION
1469,"Barzani",PERSON
1469,"Patriotic Union of Kurdistan",ORGANIZATION
1469,"Nechirvan Barzani",PERSON
1469,"Iraq",LOCATION
1469,"Jalal Talabani",PERSON
1469,"Kurdistan Democratic Party",ORGANIZATION
1079,"FARC",ORGANIZATION
1079,"Joint Chiefs of Staff",ORGANIZATION
1079,"Colombia",LOCATION
1079,"Javier Flores",PERSON
1562,"Hector Fabio Perea",PERSON
1562,"Revolutionary Armed Forces of Colombia",ORGANIZATION
1562,"FARC",ORGANIZATION
1562,"Jhon Jairo Obando",PERSON
1562,"Obando",PERSON
1562,"United Self-Defence Forces of Colombia",ORGANIZATION
1562,"Colombia",LOCATION
2904,"Movil",ORGANIZATION
2904,"Carlos Castano",PERSON
2904,"Pueblo Bello",LOCATION
2904,"AUC",ORGANIZATION
2904,"Manuel Salvador Ospina Cifuentes",PERSON
2904,"Colombia",LOCATION
1248,"UNHCR",ORGANIZATION
1824,"Liwa",LOCATION
1824,"Ardo-Djobi",LOCATION
1824,"Bosnia",LOCATION
1824,"Fulani",PERSON
1824,"Bambari",LOCATION
1824,"International Federation for Human Rights",ORGANIZATION
1824,"Muslim",ORGANIZATION
1824,"Central African Republic",LOCATION
513,"United Nations World Food Programme",ORGANIZATION
513,"Jordan Times",ORGANIZATION
513,"WFP",ORGANIZATION
588,"WMO",ORGANIZATION
588,"Belgium",LOCATION
588,"World Meteorological Organization",ORGANIZATION
588,"Catholic University of Louvain",ORGANIZATION
1398,"Cuba",LOCATION
1398,"Ukraine",LOCATION
1398,"Vladimir Putin",PERSON
1398,"Russia",LOCATION
1398,"Havana",LOCATION
1398,"Reuters",ORGANIZATION
1398,"US",LOCATION
1398,"Crimea",LOCATION
1398,"Caribbean",LOCATION
1398,"Kommersant",ORGANIZATION
1398,"Putin",PERSON
1913,"Washington",LOCATION
1913,"Niger",LOCATION
1913,"Ghana",LOCATION
1913,"UN",ORGANIZATION
1913,"Tunisia",LOCATION
1913,"Nigeria",LOCATION
1913,"Obama",PERSON
1913,"Ethiopia",LOCATION
1913,"Tanzania",LOCATION
1913,"Mali",LOCATION
1913,"US",LOCATION
1913,"Kenya",LOCATION
1913,"Senegal",LOCATION
1913,"Uganda",LOCATION
1913,"Rwanda",LOCATION
1054,"Syrian Network for Human Rights",ORGANIZATION
666,"Pakistan",LOCATION
666,"Karachi",LOCATION
666,"Pervez Musharraf",PERSON
666,"Dubai",LOCATION
666,"Supreme Court",ORGANIZATION
666,"Musharraf",PERSON
3461,"Pakistan",LOCATION
3461,"Taliban",ORGANIZATION
3461,"Nawaz Sharif",PERSON
225,"Somers",PERSON
225,"Nasser bin Ali al-Ansi",PERSON
225,"Obama",PERSON
225,"Defence",ORGANIZATION
225,"US",LOCATION
225,"Arabian Peninsula",LOCATION
225,"Chuck Hagel",PERSON
225,"Korkie",PERSON
225,"Barack Obama",PERSON
1574,"Somers",PERSON
1574,"Nasser bin Ali al-Ansi",PERSON
1574,"Yemen",LOCATION
1574,"Pierre Korkie",PERSON
1574,"Luke Somers",PERSON
1574,"Obama",PERSON
1574,"US",LOCATION
1574,"Arabian Peninsula",LOCATION
1574,"Korkie",PERSON
1574,"Barack Obama",PERSON
3089,"Mohaned Mostafa",PERSON
3089,"South Sudan",LOCATION
3089,"Mariam Yahya Ibrahim",PERSON
3089,"Sudan",LOCATION
3089,"Foreign Ministry",ORGANIZATION
3089,"Reuters",ORGANIZATION
3089,"US",LOCATION
3089,"Khartoum",LOCATION
1309,"FARC",ORGANIZATION
1309,"Choco",LOCATION
1309,"Pacific",LOCATION
1309,"Ruben Dario Alzate",PERSON
2390,"Yoani Snchez",PERSON
2390,"Cuba",LOCATION
2390,"Havana",LOCATION
2390,"Snchez",PERSON
514,"UNHCR",ORGANIZATION
514,"Jordan",LOCATION
514,"Azraq",LOCATION
514,"UNICEF",ORGANIZATION
514,"Zaatari Refugee Camp",LOCATION
514,"UNICEF Jordan",LOCATION
514,"Jordan Times",ORGANIZATION
2600,"Jordan",LOCATION
2600,"Syria",LOCATION
2600,"Turkey",LOCATION
2600,"WFP",ORGANIZATION
2600,"Muhannad Hadi",PERSON
1241,"Lebanon",LOCATION
1241,"Turkey",LOCATION
1241,"UNICEF MENA",ORGANIZATION
1241,"Iraq",LOCATION
1241,"Jordan",LOCATION
1241,"Jordan Times",ORGANIZATION
1241,"Egypt",LOCATION
1241,"Jordan",PERSON
3292,"Health Ministry",ORGANIZATION
3292,"Sidie Yahya Tunis",PERSON
531,"UNICEF",ORGANIZATION
1219,"Washington",LOCATION
1219,"Biya",PERSON
1219,"Paul Biya",PERSON
1219,"Cameroon",LOCATION
1219,"Boko Haram",PERSON
1219,"US",LOCATION
1219,"Barack Obama",PERSON
1350,"Mexico",LOCATION
1350,"Central America",LOCATION
1350,"Obama",PERSON
1350,"Congress",ORGANIZATION
1350,"US",LOCATION
1350,"Barack Obama",PERSON
1791,"Security Council",ORGANIZATION
1791,"Russia",LOCATION
1791,"UN",ORGANIZATION
1791,"Iran",LOCATION
1791,"Vienna",LOCATION
1791,"Vitaly Churkin",PERSON
938,"Ukraine",LOCATION
938,"Andriy Deshchytsia",PERSON
938,"Vladimir Putin",PERSON
938,"Russia",LOCATION
938,"United States",LOCATION
938,"Putin",PERSON
938,"European Union",ORGANIZATION
1295,"Lugansk",LOCATION
1295,"Donetsk",LOCATION
1295,"Ukraine",LOCATION
1295,"Kiev",LOCATION
1295,"DTEK",ORGANIZATION
42,"UDF",ORGANIZATION
42,"Issa Timamy",PERSON
42,"Mpeketoni",LOCATION
42,"Lamu",LOCATION
42,"Timamy",PERSON
42,"Kenya",LOCATION
42,"United Democratic Forum",ORGANIZATION
42,"Lamu County",LOCATION
792,"Kenya",LOCATION
792,"Indian Ocean",LOCATION
792,"Mombasa Republican Council",ORGANIZATION
792,"Mombasa",LOCATION
792,"MRC",ORGANIZATION
1801,"Kenyatta",PERSON
1801,"Odinga",PERSON
1801,"Issa Timamy",PERSON
1801,"Lamu County",LOCATION
1801,"Uhuru Kenyatta",PERSON
1801,"Mpeketoni",LOCATION
1801,"Raila Odinga",PERSON
1801,"Coalition of Reforms and Democracy",ORGANIZATION
1801,"Timamy",PERSON
1801,"Kenya",LOCATION
1801,"al-Shabab",ORGANIZATION
1567,"Tunisia",LOCATION
1567,"UN",ORGANIZATION
1567,"Benghazi",LOCATION
1567,"Tripoli",LOCATION
1567,"Libya",LOCATION
254,"Islamic State",ORGANIZATION
254,"Iraq",LOCATION
254,"Damascus",LOCATION
